"id","squareMeters","rooms1","rooms2","rooms3","centreDistance","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","ownership","buildingMaterial","condition","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","first_floor","top_floor","age","block","apartmentB","tenement","stolica"
"f63b1b926d2d0d2ffcfc1f61ba46d1d3",49.52,1,0,0,5240,376,1067,780,366,747,2998,319,"1","1","1","1","1","1","0","0",529000,0,0,12,0,1,0,0
"871d4af6bd6e3f4bf7fc14e62d5af38a",36,1,0,0,5000,98,1655,336,104,243,351,350,"1","1","0","0","0","0","0","1",242000,0,0,64,1,0,0,0
"615dc32c6a4260e34b8daa69a3c9595b",48.7,1,0,0,5220,995,1595,98,829,807,1399,481,"1","1","1","0","0","1","0","0",450000,0,1,14,0,1,0,0
"08ed33038864db67d68ec2b1eaa0a257",97.84,0,1,0,1700,463,125,206,304,22,716,105,"1","1","0","0","1","0","0","0",636000,0,0,116,0,0,1,0
"debc6bc31c605699c0acb1102beed3ff",87.04,0,1,0,1550,231,149,654,128,243,224,319,"1","1","1","0","1","0","0","0",720000,0,0,119,0,0,1,0
"8a3c56784ce10de3abe76c23e5aa4368",40.32,1,0,0,4050,456,1367,1503,733,285,2931,1059,"1","1","1","0","1","1","0","0",463795,1,0,8,1,0,0,0
"587ce6ddb696a1f86ec68661e2c82890",57,0,1,0,4650,257,3084,969,711,508,1319,465,"0","0","0","0","1","0","0","1",430000,1,0,54,1,0,0,0
"376f9185083ce29db207c5ba56f9fbba",38.43,0,1,0,820,266,601,242,127,622,656,157,"1","1","0","0","0","0","0","0",328000,0,0,64,1,0,0,0
"96d6d2dedab8c1e9f649db99179239c9",40.45,1,0,0,4600,542,1934,376,928,371,1642,301,"1","1","1","0","0","1","0","0",475000,1,0,3,0,1,0,0
"48b0300f64d4ba580aba413ee386b273",36,1,0,0,6430,218,1760,731,167,392,2396,159,"1","0","0","0","1","0","0","1",250000,0,0,54,1,0,0,0
"c6ad326b2a9b249732e0c72f0d1362cb",78,0,1,0,990,223,263,190,37,87,1078,74,"1","1","0","0","0","0","0","1",470000,0,1,164,0,0,1,0
"3b3d3a98c09c36e50ee4155138dcc79b",53.14,1,0,0,5260,179,521,345,122,410,562,358,"1","1","1","0","0","0","0","1",440000,0,0,69,1,0,0,0
"1a8b5fd006b345f7bbecad79edca8ec2",31,1,0,0,7180,268,1427,930,324,343,2128,574,"0","1","0","0","0","0","0","0",257000,1,0,61,1,0,0,0
"1910f991be5112fec427be6474804d1d",62,0,1,0,5240,374,430,488,201,149,3445,193,"1","0","0","0","1","1","0","0",480000,0,0,46,1,0,0,0
"9b65d97bbbf6a97bd01b27b9eeb9a217",46.2,1,0,0,1100,106,502,194,190,132,1262,378,"1","1","1","0","0","0","0","1",370000,0,0,114,0,0,1,0
"50e2d37738c7800e5b762a6195c969da",38.53,1,0,0,480,504,543,315,151,106,417,119,"1","1","0","0","0","1","0","0",325000,0,0,72,1,0,0,0
"4db7f83e6312337adaa5973b280e28fe",43.23,1,0,0,5000,524,2762,958,809,154,973,707,"1","1","1","1","0","1","0","0",498000,0,0,3,0,1,0,0
"d993730a88726092007aafb4e373ccde",57,0,1,0,1300,358,396,580,362,105,548,137,"0","0","0","0","1","1","0","0",399000,0,0,54,1,0,0,0
"6ac2a3d1bc02605f77bf4c695870a2eb",41.86,1,0,0,1100,111,508,198,192,139,1266,380,"1","1","1","0","0","0","0","0",355000,0,0,124,0,0,1,0
"228a76cf6a646da5a95102f2d9ba067d",69.08,0,1,0,2070,296,1511,154,331,506,1901,358,"1","1","1","1","0","1","0","1",599000,0,0,7,0,1,0,0
"ef8b84d1706db9d4aa775c804b44862c",49,1,0,0,3970,379,970,1080,305,476,3036,665,"1","1","0","0","1","0","0","1",339000,0,0,64,1,0,0,0
"58d77076253a2f3a8f563083d4954b8d",38,1,0,0,2920,79,586,79,602,261,711,337,"1","1","1","0","0","0","0","0",330000,0,0,134,0,0,1,0
"1792c10d69a3cef161914a4a525d408c",45,1,0,0,5330,262,3546,159,159,254,1263,234,"0","0","0","0","1","0","0","1",295000,0,1,55,1,0,0,0
"5f7933cc69fef72b0103c5ba7b3de90d",34.5,1,0,0,2370,289,2077,465,115,176,1798,41,"0","0","0","0","0","1","0","1",255000,0,0,58,1,0,0,0
"ba38895d5308824d0e076c4624133183",45.1,1,0,0,4880,48,3119,325,162,349,817,128,"0","0","0","0","0","0","0","1",328000,0,0,49,1,0,0,0
"a6e86aab8bbe385dcd4e15605a5b42cf",92,0,1,0,5400,349,2310,212,47,1971,1190,239,"1","1","0","1","0","0","0","0",630000,1,0,29,1,0,0,0
"e29985dffe91cd1b69fd00098542a9a7",91.66,0,1,0,1120,155,560,229,197,143,1289,358,"1","1","0","0","0","0","0","0",429000,0,0,114,0,0,1,0
"03fa8e0448143d2d4d12c37413d98cc2",36.2,1,0,0,5030,213,3224,229,215,180,940,86,"0","0","0","0","1","0","0","0",255000,1,0,54,1,0,0,0
"a7bdfc08a595010c905de7545030e187",57,0,1,0,1740,337,723,585,118,308,1068,223,"0","0","0","0","0","1","0","0",390000,0,0,54,1,0,0,0
"dac6c92b293e09780afba11d58e97737",65,0,1,0,6830,154,799,209,228,328,2466,201,"1","0","0","0","1","1","0","0",439000,0,1,44,1,0,0,0
"ca04cc25c11916e48ab9b69d29b1949f",57,0,1,0,5530,51,1832,441,215,193,390,103,"1","1","1","0","0","0","0","0",600000,0,0,17,0,1,0,0
"e1807d55f67334a84347d7891c38c6d3",64.7,0,1,0,1380,203,638,289,197,145,909,306,"0","0","1","0","0","1","0","0",595000,0,0,48,1,0,0,0
"d38ab00758183c5f284882539c4b4d38",37.5,1,0,0,4210,227,2535,548,259,221,301,352,"1","0","0","1","1","0","0","1",299000,0,1,50,1,0,0,0
"52339f9cb2962fc11cd83f196d74fe81",46.03,1,0,0,6810,356,561,573,59,352,2701,547,"0","0","0","0","1","1","0","0",350000,0,0,46,1,0,0,0
"226724680de6405c7a83b4dde8f2b938",90,0,1,0,9610,771,1292,1376,688,396,4404,683,"1","1","1","0","1","0","0","0",1050000,0,0,3,0,1,0,0
"dd2b1dd7e1c4a57e91f0548db4913a93",62.37,0,1,0,3710,336,359,962,263,352,792,382,"1","1","1","1","1","1","0","0",759000,1,0,1,0,1,0,0
"bb65a34ea9f1a0427447722602a95ddb",36,1,0,0,5700,245,3998,299,146,165,1703,287,"0","0","0","0","1","1","0","0",310000,0,0,44,1,0,0,0
"321b2df7b0bc2f123550eadcec55138f",46.1,1,0,0,2220,142,710,429,214,129,510,315,"0","1","0","0","1","0","0","1",330000,1,0,64,1,0,0,0
"6bc68467e7dfbfed33059fe9701fccd2",45.17,1,0,0,2800,452,1930,819,600,592,2594,910,"1","0","0","0","1","0","0","1",295000,0,0,44,1,0,0,0
"8ae1838a3f7bdc436e29c2efea63b54f",64.13,0,1,0,3970,313,89,841,657,519,1210,468,"1","1","1","1","0","1","0","0",690000,0,0,2,0,1,0,0
"e688249f4f70417393d5489491b9ca80",55,1,0,0,5240,211,2733,342,358,1895,1368,294,"1","1","1","1","0","0","0","1",590000,0,0,2,0,1,0,0
"9261742b10b7713db1d7310e3e50c60e",76.29,0,1,0,2310,214,540,688,248,235,561,347,"1","1","1","0","1","1","0","0",664890,0,1,1,0,1,0,0
"ad38cb138df3d314ac8aedaac40b2057",29.3,1,0,0,6020,248,820,222,311,221,912,488,"1","1","0","0","0","0","0","0",220000,1,0,109,0,0,1,0
"979a33ffcd73cade6a458f7fc9836dd3",33.62,1,0,0,6720,240,1479,997,197,717,2349,401,"1","1","1","0","1","1","0","0",379999,1,0,2,0,1,0,0
"9dd33db0b47440d48b85e6b33f0cfa06",60.6,1,0,0,3850,495,496,583,457,649,3388,363,"1","1","1","0","1","1","0","0",667000,0,0,6,0,1,0,0
"2170c40806e2498da15b33d88bf6f7cc",40.93,1,0,0,1680,347,532,417,304,116,1605,177,"1","1","1","0","1","1","0","0",440000,0,0,4,0,1,0,0
"93470289c519e3bae0edf9568f47d72a",26.72,1,0,0,6020,248,820,222,311,221,912,488,"1","1","0","0","0","0","0","0",190000,1,0,109,0,0,1,0
"353b4e5c0c21089f09d72cb7e8f89144",46.03,1,0,0,6010,273,143,298,200,199,1833,110,"0","0","1","0","0","1","0","0",465000,0,0,44,1,0,0,0
"a7ff293aa765599accd646c67b84135c",34.48,1,0,0,2330,202,507,722,214,263,595,314,"1","1","1","0","1","1","0","0",343085,0,0,1,0,1,0,0
"2604b5259b5d33f8d27f50bb4f9c9fe4",63.88,0,1,0,2200,322,705,495,241,316,931,233,"1","0","0","0","1","1","0","0",450000,0,0,44,1,0,0,0
"35d14e962ce0be281269bea7dd6c803f",70.73,0,1,0,200,374,808,514,202,98,383,152,"1","1","0","0","0","0","0","0",400000,1,0,94,0,0,1,0
"a26c2ef815a57ade851628df8497f9f1",81.94,0,0,1,740,71,170,79,246,9,810,158,"1","1","1","0","0","0","1","0",599000,0,0,104,0,0,1,0
"f9ea344c58ea865b60517a58db4b7721",71.55,0,1,0,4110,683,1346,1126,802,476,839,623,"1","1","0","0","0","0","1","0",359000,0,0,54,0,0,1,0
"4c46a331235ddcaa4f6160cecbde4bf8",145.93,0,0,1,2850,273,404,70,547,48,789,135,"1","1","0","1","0","0","0","1",850000,0,1,116,0,0,1,0
"2f43d6276ec92444c53228336b669596",61,1,0,0,2100,446,724,672,428,709,665,18,"1","1","1","1","1","0","0","1",580000,0,0,90,0,0,1,0
"96787bc81c030f845b10f06a8c3ebf74",67.5,0,1,0,3260,347,494,839,319,447,1011,108,"1","1","1","0","0","1","0","0",599000,0,0,13,0,1,0,0
"9598c61925b2693f8ee561ba0885b441",74,0,1,0,2780,761,1606,632,307,700,1984,468,"1","1","1","1","1","1","0","0",920000,1,0,6,0,1,0,0
"10d3da37c4a701e7ebb117f8351337d6",60.19,0,1,0,4530,201,653,858,448,393,1362,45,"1","0","0","0","0","1","0","0",380000,0,0,50,1,0,0,0
"8257f1119457e776451c90555378c0d9",52.41,1,0,0,3800,243,298,926,289,389,839,457,"1","1","1","1","0","1","0","0",639000,0,0,2,1,0,0,0
"f9d64f49cfbae0fc4165a006b216183f",68,1,0,0,5050,328,2596,618,404,504,1311,458,"1","1","0","1","0","0","0","0",485000,0,0,25,1,0,0,0
"57c768e21b4d1afc4d71848dbec165d5",37.69,1,0,0,5100,256,3330,113,310,202,1036,196,"0","0","0","0","1","0","0","1",237000,0,1,56,1,0,0,0
"9c2486459c523a4c6f122bbaa7026eb4",26.4,1,0,0,6720,242,1502,997,187,711,2369,397,"1","1","1","0","1","1","0","0",312000,0,0,2,0,1,0,0
"16c1422b916200bbdb846d7f285a2089",108.54,0,0,1,1230,291,671,235,63,199,851,243,"1","1","0","0","1","0","0","0",499000,0,1,104,0,0,1,0
"61f68b2e2157d26bbd0545018130898d",37.56,1,0,0,5730,219,480,291,102,225,224,158,"1","1","0","0","1","0","0","0",272900,0,1,64,1,0,0,0
"f863aefe854978e4d12692395055576a",39,1,0,0,2010,130,1065,518,76,183,1850,537,"1","1","1","0","0","0","0","1",315000,0,0,54,1,0,0,0
"7b14a2bfd405800b9a9519fc84fbc29a",73.51,0,1,0,1840,226,1278,388,334,592,1682,478,"1","1","1","1","1","1","0","1",790000,0,1,7,0,1,0,0
"9b80aa6195758282609794882e89692f",54.15,1,0,0,8810,298,2608,228,63,484,4727,331,"1","0","0","0","1","0","0","0",395000,0,0,32,1,0,0,0
"3ca98d81ae1162937990c7a1ab45c563",48.54,1,0,0,4240,308,290,330,139,344,2287,183,"0","0","0","0","1","0","0","1",340000,0,0,64,1,0,0,0
"aa75212c87ff819f5e9f160c1895e447",68.5,0,1,0,3290,354,538,447,426,65,414,99,"1","1","1","1","0","1","0","1",610000,0,0,15,0,1,0,0
"5f3e1919b1cc6cf9bd8780c8180a2654",73.4,0,1,0,3790,230,497,786,88,191,642,535,"1","1","1","1","0","1","0","0",879000,0,0,4,0,1,0,0
"28979308ad5d005e4d508857513dbc4b",71.38,0,1,0,3960,287,65,861,625,526,1179,453,"1","1","1","1","1","1","0","0",728000,0,1,5,0,1,0,0
"c5a5d9808a4d22eeff616590ada09b6e",31.77,1,0,0,4250,206,447,761,326,660,1061,38,"1","1","1","0","0","0","0","0",268000,0,0,114,0,0,1,0
"f1bf711b0181811643a269dc6be23701",130.08,0,1,0,1420,290,326,318,354,44,435,153,"1","1","0","0","1","0","0","0",793000,1,0,112,0,0,1,0
"455a8c89e350a9265f577c70d78bde51",30.44,1,0,0,5720,285,445,226,91,182,289,122,"1","1","1","0","0","0","1","0",350000,0,0,92,1,0,0,0
"4ec9b7fb63645c3c63300515dcc467cb",96.2,0,1,0,8650,765,2728,921,697,992,4549,1300,"1","1","1","1","1","0","0","1",719900,1,0,18,1,0,0,0
"a9b114d321f2ba029b48dfe796f1279f",60.09,0,1,0,4430,682,274,377,482,363,3345,246,"1","0","1","0","0","0","0","0",475000,1,0,36,1,0,0,0
"5e993e0e5d8f8f66fa58b060a8fdb8bf",51,1,0,0,1090,149,331,516,292,161,192,310,"1","1","0","0","1","0","0","0",369000,1,0,124,0,0,1,0
"9944510e5d2675683a1f0b72573d4b86",72.28,0,1,0,1220,384,476,161,207,65,1139,160,"1","1","1","0","1","0","0","1",545000,0,0,112,0,0,1,0
"1f1f4056e25d0c1b59939e89f56dc8e1",41,1,0,0,2140,236,720,302,349,287,56,502,"1","1","1","0","0","0","1","0",395000,0,0,112,0,0,1,0
"356f948fdcb9fa8099d1a8ce57ff7519",26.68,1,0,0,6530,625,4789,478,729,668,2517,638,"0","0","0","0","1","0","0","1",200000,0,1,54,1,0,0,0
"7bdca48334d094a5302bfbfc6edd79a8",46,1,0,0,410,183,729,671,36,388,224,160,"1","1","0","1","0","0","1","1",329000,0,1,73,1,0,0,0
"221ce9b4d8d6f8178900211360445ef7",73.35,0,1,0,6100,591,938,942,633,541,1623,709,"1","1","1","1","0","1","0","1",699000,0,0,13,0,1,0,0
"909913f5debfe768e2477e47a11a09d3",71.8,0,1,0,4950,1231,2165,1241,1456,1228,2505,1155,"1","1","1","1","1","0","0","1",430000,1,0,124,0,0,1,0
"81bb5260992eb64fcaf532e2f02b17ab",45.13,1,0,0,4470,364,2722,745,256,54,415,99,"0","0","0","1","1","0","0","1",288000,0,1,55,1,0,0,0
"4b34aeaad463a9a07d13a437b5454150",69.68,0,1,0,1270,310,717,170,32,195,807,180,"1","1","0","0","0","0","0","1",439000,1,0,74,1,0,0,0
"552e4b17e9de998282e231236b6b12fb",37,1,0,0,4170,562,1721,1042,689,427,626,896,"1","1","1","1","0","1","0","0",342000,0,0,4,0,1,0,0
"527cff0461b38ba64bc214e7125feedc",92.4,0,1,0,8710,1071,2220,2040,848,1639,2995,1300,"1","1","1","0","1","0","0","0",679000,0,0,3,1,0,0,0
"ac3d9cafd7859ce138d50694622d08b6",53.5,1,0,0,6200,365,926,478,509,405,813,528,"0","1","0","0","1","0","0","0",415000,0,0,24,1,0,0,0
"0c0c7bdab28e8a09384738f0905263b9",61.42,0,1,0,6240,244,749,533,110,148,4008,140,"0","0","0","0","1","1","0","1",475000,0,0,54,1,0,0,0
"559dfce39c56443876b49c2338076dc2",135.85,0,1,0,2750,122,454,12,433,194,876,283,"1","1","0","0","0","0","0","0",864000,0,1,104,0,0,1,0
"10d83bfdf74645263e4a9f3ad3a8e90c",61.05,1,0,0,1490,326,162,520,184,103,329,115,"1","1","1","0","0","0","0","0",529000,0,1,120,0,0,1,0
"4e858e95add4b4f4650ffc6e68df0bcb",43.5,0,1,0,5600,114,2021,621,273,333,572,263,"1","1","1","0","1","0","0","0",390000,0,0,59,1,0,0,0
"12c944b1d9e6ce904e4606c175e91118",103.23,0,0,1,1790,252,97,361,247,34,878,44,"1","1","0","1","1","0","0","0",599000,0,1,122,0,0,1,0
"28fd5414ff604b554451c23a756025da",70.3,0,1,0,7650,186,224,130,24,213,1986,267,"1","0","0","0","1","0","0","0",418000,0,1,41,1,0,0,0
"73da51ede6f249368360544f1e3aff8d",40,1,0,0,2550,326,788,737,535,48,484,579,"1","1","1","1","0","0","0","0",337000,0,0,105,0,0,1,0
"c7524fc5f4fd334d270465013b8bbecd",81.57,0,1,0,1450,269,111,526,137,159,272,166,"1","1","0","1","1","0","0","0",820000,0,0,88,0,0,1,0
"5cb05b99eebb88cdc0b291ba6075aa75",130,0,1,0,1820,286,1013,247,354,335,1342,119,"0","0","0","0","1","1","0","1",649000,0,0,44,1,0,0,0
"3316d952b01a76c0d4bd620431c93c4b",34.26,1,0,0,3980,318,103,842,668,527,1222,465,"1","1","1","1","1","1","0","0",379000,1,0,2,0,1,0,0
"a7e8fce2eeb91dc6b0121409e9e13791",133.72,0,0,1,1210,320,615,298,147,206,921,159,"1","1","0","0","0","0","0","0",700000,1,0,94,0,0,1,0
"d4741050d51bea5bf257edf79f353204",70.22,0,1,0,1750,373,399,407,283,364,993,415,"1","1","1","1","1","1","1","0",629000,0,0,14,1,0,0,0
"44923ff6c0b467e9d61fb17c922233d1",92,0,1,0,8710,1148,2281,2092,922,1571,3015,1377,"1","1","1","1","1","0","0","0",699000,1,0,5,0,1,0,0
"f3073d480548b55665300838440b99aa",136.34,0,1,0,1260,175,235,400,241,182,255,289,"1","1","0","0","1","0","1","0",670000,0,0,88,0,0,1,0
"3d3d0fa55d28bb36cb558334a4693deb",32.52,1,0,0,3650,366,526,905,154,210,630,418,"1","1","1","0","0","1","0","0",396744,0,0,4,0,1,0,0
"ccfb966b076b88d4c9821f3294ae2bb0",61.37,1,0,0,1510,64,721,149,222,125,1056,272,"1","0","0","0","0","1","0","0",349000,0,1,54,1,0,0,0
"77820c58b54feb3fb00df2654c8bae19",25.55,1,0,0,4300,767,1497,1020,583,696,898,843,"1","1","1","0","0","0","0","0",219000,1,0,94,0,0,1,0
"34408bb9d420c6e2625ca38daecf46d1",45.13,1,0,0,5220,264,3502,71,154,323,1201,104,"0","0","0","0","1","0","0","1",296347,0,0,54,1,0,0,0
"3113d667bd3f4bf971ee95b6a61bca77",116,0,1,0,8450,497,1403,1335,83,1063,2641,444,"1","1","1","0","1","0","0","1",785000,1,0,29,1,0,0,0
"5654fd0a5361a0460ed68776ee105ef8",60.76,1,0,0,2200,508,820,737,337,725,577,70,"1","1","0","0","0","0","0","0",360000,0,1,104,0,0,1,0
"45ef8aa9596ddb478ec8372bf126ba60",104,0,0,1,940,138,342,55,128,89,1098,249,"1","1","1","0","0","1","0","0",790000,0,0,116,0,0,1,0
"0128de496cfe9ae554f9bd46ca962947",72.54,0,1,0,1130,114,415,282,222,142,1264,280,"1","1","1","0","0","0","0","0",540000,0,0,119,0,0,1,0
"f7849038db37cd333dae21140bdfb46f",73.38,0,1,0,2780,1025,1089,1089,1123,719,1423,1107,"1","0","0","0","1","0","0","1",380000,0,0,49,1,0,0,0
"a8e88028155847d7698fdc925d925e47",87.85,0,1,0,1440,380,341,138,218,76,947,99,"0","0","0","1","0","1","0","0",540000,0,0,46,1,0,0,0
"532c52f96e0c99e1977fe4e9ee67a27a",32.43,1,0,0,4040,176,1582,184,171,253,681,34,"1","1","1","0","0","0","0","0",209000,0,1,104,0,0,1,0
"a278ce5188461805eb83544b98b50386",39.06,1,0,0,350,165,116,180,360,77,205,168,"1","1","1","0","1","1","0","0",500000,1,0,119,0,0,1,0
"62226b2dd272326b9e3959eadbeaa759",49,1,0,0,450,153,147,495,104,187,170,256,"0","0","0","1","1","1","0","0",379000,0,0,41,1,0,0,0
"14d68560db601017fd516e1190327125",53.4,0,1,0,5160,521,3272,582,533,303,4482,311,"1","0","0","0","1","1","0","1",291500,0,0,49,1,0,0,0
"0493fe8a248d21ff30c71c3b910196fb",52.66,1,0,0,3750,281,563,948,173,233,2620,302,"0","1","1","1","1","0","0","1",479000,1,0,30,1,0,0,0
"f8b3593847ed21599feb7013ab1ea40c",76.73,0,1,0,450,153,147,495,104,187,170,256,"1","1","0","0","1","1","0","1",680000,0,1,64,0,0,1,0
"99c9a8631ae89077061c8fd86dd5989f",146.14,0,0,1,380,171,456,233,507,32,357,104,"1","1","0","0","1","0","0","0",790000,1,0,85,0,0,1,0
"59d0f85aacf965f4f512f608bfc2f65c",63.48,0,1,0,1930,573,390,581,484,548,612,293,"1","0","0","0","1","1","0","1",490000,0,0,33,1,0,0,0
"06f9071c0a1db34abeaab34927ff48bc",46,1,0,0,5850,544,3393,781,246,491,1661,479,"0","0","1","0","0","0","0","1",269000,0,0,54,1,0,0,0
"57a09f3f6a86ec06237535ac581dedc2",55.63,1,0,0,6120,122,550,630,308,410,4752,188,"1","1","0","0","1","1","0","1",335000,0,0,62,1,0,0,0
"a2225c0e005d1d9c06d6a77dd911d83c",48.99,0,1,0,3960,109,801,189,321,150,1190,158,"0","1","0","1","1","0","0","0",450000,1,0,49,1,0,0,0
"60495a0e9858e426704f303dfa5cb159",33.77,1,0,0,2830,109,1266,492,71,748,1372,467,"1","1","1","0","1","1","0","0",365000,0,1,3,0,1,0,0
"ad824938f9007d43aca369af52feae3a",61,0,1,0,1920,269,170,409,160,58,884,262,"1","0","0","0","1","0","0","1",549000,0,0,44,1,0,0,0
"73278c24a73e3f1ce5d1ab62dafd22e5",140,0,0,1,1510,155,428,531,306,216,263,161,"1","1","0","1","0","0","0","1",810000,0,1,84,0,0,1,0
"a29f3de8c82a244e4c9d810cd1910afa",63,0,1,0,450,153,147,495,104,187,170,256,"1","1","0","1","0","0","0","1",440000,0,1,74,0,0,1,0
"fe946f3b36a03563c9b68cc50d248472",36.5,1,0,0,4600,1794,2418,2989,2038,1247,3614,2325,"1","1","0","0","0","0","0","1",199000,0,0,104,0,0,1,0
"b9a62eec2bdcdd81eb49ec29ae0aae45",68.3,0,1,0,900,205,300,426,47,189,205,148,"0","1","0","0","1","0","0","1",539000,0,0,59,1,0,0,0
"4e66c84a4954418e38cdb2a58f5b7691",51,1,0,0,1000,240,134,270,86,168,619,119,"1","1","0","0","1","0","0","1",410000,1,0,70,0,0,1,0
"b57b39ca843976b35b19496330c33e72",38.2,1,0,0,4560,185,202,114,66,475,716,51,"1","0","1","1","1","1","0","0",398000,0,0,57,1,0,0,0
"82dd01a30c8af53aa31b23988071e06d",44.8,1,0,0,3440,581,783,1307,156,293,2399,631,"0","0","0","0","1","1","0","1",345000,1,0,49,1,0,0,0
"81510da67a8a773806f1e27f57fa88af",60.76,0,1,0,1930,573,390,581,484,548,612,293,"1","0","0","0","1","1","0","0",490000,0,0,32,1,0,0,0
"479907b7a1a5c730d5312eda7d1d531c",55.7,0,1,0,3020,357,1528,689,332,555,1230,597,"1","1","1","0","1","1","0","0",399000,0,0,44,1,0,0,0
"f6c4de06a8a917a556e2800ca6089ac0",62.34,0,1,0,4770,148,3307,64,292,49,2253,11,"1","1","1","0","0","0","0","1",870000,0,0,106,0,0,1,0
"20d557d7f5b62f3ba96c55e5eb716182",103.77,0,1,0,690,213,469,350,258,91,380,189,"1","1","1","0","1","0","0","1",849000,0,0,104,0,0,1,0
"ce8e9700031091d84ede9cdc35f081bf",55,1,0,0,5170,316,602,402,409,371,3831,188,"1","0","0","0","0","0","0","1",350000,0,0,64,1,0,0,0
"d666c8cf608fa161a8e8eb3169aa51e2",118,0,0,1,870,379,183,564,292,218,192,121,"1","1","1","0","1","0","0","1",999999,1,0,88,0,0,1,0
"1249964a1703050a9644a1ddc1e6fce3",78,0,1,0,3080,1475,1258,1535,1344,366,2128,1367,"1","1","1","0","0","1","0","0",990000,0,0,9,0,1,0,0
"9b92303ff38d61675c9da6971db941cb",25,1,0,0,4670,503,2998,608,977,657,616,714,"1","0","0","0","1","0","0","0",187000,0,0,43,1,0,0,0
"79bb6683922938bd296542dbf50ef96c",64,0,1,0,4770,387,1018,727,297,999,3403,611,"0","0","0","1","1","0","0","1",420000,0,1,44,1,0,0,0
"92254e8429abb3d39091347bce8fd4e8",29.1,1,0,0,1690,348,838,289,479,278,1132,273,"1","1","0","0","0","0","0","0",239000,0,0,124,0,0,1,0
"4ca87dd09a81dfc3ddda7201445e69df",62.37,0,1,0,450,153,147,495,104,187,170,256,"1","1","1","0","1","1","0","1",765000,0,0,73,0,0,1,0
"5a35f7a93d2478cffed8a3106b0aa062",64,0,1,0,5900,1431,1693,2355,1497,1529,4847,1585,"0","1","0","1","1","0","0","1",459000,0,0,37,1,0,0,0
"e343d745f006b590f654b21522ad1c00",105.01,0,0,1,640,182,558,301,314,14,332,257,"1","1","1","0","1","0","0","0",908228,1,0,83,0,0,1,0
"a68eb0f8249bfb9a002a297514d0b009",129,0,0,1,720,128,527,376,245,63,294,252,"1","1","1","0","1","1","0","0",1096500,0,0,83,0,0,1,0
"ffb5841244989d18953e933780c3f8e1",108.24,0,0,1,660,161,566,316,307,8,311,278,"1","1","1","0","1","0","0","0",980326,0,0,83,0,0,1,0
"02f70d86860cdb4238412c72fa366d80",101.68,0,1,0,4860,808,643,1545,915,1082,3798,867,"1","1","0","1","1","0","0","1",646000,0,1,128,0,0,1,0
"40fdc43a22df6f8094bfcba4d529d9bd",44.75,1,0,0,2220,168,141,255,177,369,1570,229,"1","1","0","0","0","0","0","1",215000,0,0,104,0,0,1,0
"abe9e1105ca68ba7127618b62de5b912",116.09,0,0,1,1290,241,319,943,209,510,599,233,"1","1","1","0","1","1","0","0",980326,1,0,83,0,0,1,0
"37716ad4599d4cc2de0dd2e36790610a",61,0,1,0,620,115,231,550,321,54,150,324,"1","1","0","1","0","0","0","1",430000,1,0,74,0,0,1,0
"1ad58706a4d3eab10c45f1a2d5bb057d",93.76,0,0,1,940,200,250,89,213,59,225,550,"1","1","1","0","1","0","0","1",650000,1,0,104,0,0,1,0
"957bc201dd7c40bb51abe4a750905164",48,1,0,0,720,338,244,234,305,53,313,72,"1","0","0","1","0","1","0","0",355000,1,0,44,1,0,0,0
"c3a7f66e0c4f90d12e8cf1fd6f3fe6d1",46.98,1,0,0,1840,489,275,174,95,179,1193,175,"1","0","1","0","1","1","1","0",538000,0,0,4,1,0,0,0
"addb4d2d6df4d0401fe93972499c8c98",62.9,0,1,0,4200,155,577,83,243,132,1056,150,"1","0","0","0","1","1","0","1",455000,0,0,49,1,0,0,0
"a099a013d323c5900a3ef554e84772b4",62.93,0,1,0,3150,622,647,1081,613,713,2012,622,"0","0","0","0","1","1","0","1",499950,0,0,34,1,0,0,0
"f0d526c2d1e378d9d184728fe47909ea",47.7,1,0,0,2320,24,136,193,209,273,1015,130,"0","0","1","1","1","1","0","0",550000,0,0,52,1,0,0,0
"2964926e01d080c7f9069d56c5569b04",61.43,1,0,0,1700,596,283,642,746,40,820,671,"1","1","0","1","0","0","0","1",423300,1,0,104,0,0,1,0
"0c7d49f35ab6b03d32daa0795cec82e7",79,0,1,0,450,153,147,495,104,187,170,256,"1","1","1","0","1","0","0","1",715000,1,0,54,1,0,0,0
"57239a851e7555072a233453070e135f",48,1,0,0,1930,504,138,329,322,228,1332,292,"1","1","1","1","0","1","0","0",700000,0,0,2,0,1,0,0
"70e76d3694d812922379f09269d07bd3",32,1,0,0,5170,516,3276,571,525,298,4487,305,"1","0","0","0","1","1","0","1",279000,0,0,48,1,0,0,0
"637f7e56166e51eac2ca96bced2b9237",73.8,0,1,0,4090,94,195,1057,306,389,2988,581,"1","0","0","0","1","0","0","1",515000,0,0,30,1,0,0,0
"8dafc42e20cb44ccaeceb261bdfa1173",47,1,0,0,1690,304,342,361,176,362,911,110,"1","1","1","0","0","0","0","1",369000,0,0,54,1,0,0,0
"b79e1dd6e77da293108dd0674632d3d2",74.82,0,1,0,260,288,376,113,597,81,222,133,"1","1","1","0","1","0","0","1",745000,0,0,104,0,0,1,0
